244;Willi-Lauf-Allee;50.9260555;6.8615772;bus
245;Subbelrather Str./Gürtel;50.954966;6.9215922;bahn
245;Subbelrather Str./Gürtel;50.9540188;6.9197262;bus
245;Subbelrather Str./Gürtel;50.9538659;6.9197556;bus
246;Nußbaumerstr.;50.957059;6.9237157;bahn
247;Lenauplatz;50.9586383;6.9182544;bahn
249;Iltisstr.;50.964929;6.9124243;bahn
249;Iltisstr.;50.9649081;6.9123821;bahn
249;Iltisstr.;50.9648991;6.9127647;bus
249;Iltisstr.;50.9656743;6.9124472;bus
249;Iltisstr.;50.9645099;6.9113183;bus
250;Butzweilerstr.;50.9688897;6.9163526;bus
250;Butzweilerstr.;50.968737;6.9165311;bus
251;Venloer Str./Gürtel;50.9501453;6.9166764;bahn
251;Venloer Str./Gürtel;50.9494988;6.9162821;bus
251;Venloer Str./Gürtel;50.9490721;6.915464;bus
252;Eichenstr.;50.9269624;6.8685046;bus
252;Eichenstr.;50.9269624;6.8685046;bus
253;Geisselstr.;50.9434772;6.91674;bus
253;Geisselstr.;50.9433661;6.9167864;bus
254;Weinsbergstr./Gürtel;50.9447574;6.9127151;bahn
254;Weinsbergstr./Gürtel;50.9452641;6.9127821;bahn
254;Weinsbergstr./Gürtel;50.9450638;6.9119846;bus
254;Weinsbergstr./Gürtel;50.9447166;6.9135356;bus
254;Weinsbergstr./Gürtel;50.9451335;6.9121444;bus
255;Leyendeckerstr.;50.9543833;6.9101259;bahn
256;Borsigstr.;50.9582225;6.9048026;bus
256;Borsigstr.;50.9583285;6.9046033;bus
257;Bf Deutz/Messeplatz;50.9420591;6.9730246;bus
258;Oskar-Jäger-Str.;50.9453866;6.9072113;bus
259;Karnevalsmuseum;50.946015;6.898105;bus
260;Vogelsanger Str./Maarweg;50.953025;6.899435;bus
261;Weiden Zentrum;50.9383072;6.8355402;bahn
261;Weiden Zentrum;50.9381779;6.8341471;bahn
261;Weiden Zentrum;50.938258;6.835043;bahn
261;Weiden Zentrum;50.9381779;6.8341471;bus
261;Weiden Zentrum;50.9383486;6.8353005;bus
261;Weiden Zentrum;50.9381395;6.834387;bus
261;Weiden Zentrum;50.9384853;6.8341058;bus
262;Äußere Kanalstr.;50.9569869;6.9022286;bahn
262;Äußere Kanalstr.;50.9574445;6.900822;bus
262;Äußere Kanalstr.;50.9573824;6.9012314;bus
263;Alter Deutzer Postweg;50.9188702;7.0503213;bus
263;Alter Deutzer Postweg;50.9188144;7.0500919;bus
264;Akazienweg;50.960862;6.8935115;bahn
265;Vogelsanger Str.;50.956191;6.8921119;bus
266;Häuschensweg;50.9610183;6.9014324;bus
267;Feltenstr.;50.9630736;6.9002219;bus
268;Emilstr.;50.9663266;6.8979242;bus
269;Erlenweg;50.968164;6.8954587;bus
270;Mühlenweg;50.9715221;6.891054;bus
271;Ossendorf;50.976907;6.90451;bus
272;Rektor-Klein-Str.;50.9740196;6.9047539;bahn
272;Rektor-Klein-Str.;50.9740164;6.9047095;bahn
272;Rektor-Klein-Str.;50.9746802;6.904479;bus
273;Margaretastr.;50.9683544;6.9055485;bahn
274;Alter Flughafen Butzweilerhof;50.9774704;6.89813;bahn
274;Alter Flughafen Butzweilerhof;50.977682;6.8969728;bus
274;Alter Flughafen Butzweilerhof;50.9775047;6.8975004;bus
275;Hugo-Eckener-Str.;50.9776769;6.892437;bus
276;Blériotstr.;;;
277;Von-Hünefeld-Str.;50.9773273;6.8853938;bus
